Time(s),Net_Receive(MB/s),CPU_Util(%),Disk_WR(0.1*MB/s),Mem_Util(0.01*MB)
1,0,.294,0,15.09
2,0.0131884,3.384,0,15.35
3,0.00286674,14.598,0,15.91
4,0.0130835,28.989,0,17.42
5,0.0192327,49.835,0,18.62
6,0.0233488,62.591,0,19.65
7,0.0191765,62.842,0,20.06
8,0.0437336,69.006,0,21.06
9,0.0830393,76.478,0,21.48
10,0.0651236,71.956,0,21.22
11,0.0600252,52.421,0,21.12
12,0.0523014,51.725,0,21.48
13,0.0863285,69.949,0,21.82
14,0.0664778,52.653,0,21.68
15,0.0478363,33.154,0,21.46
16,0.0384655,19.357,0,21.35
17,0.0218592,18.540,0,21.30
18,0.034646,20.047,0,21.43
19,0.0487442,21.182,0,21.72
20,0.0593853,54.517,0,22.02
21,0.0437298,52.589,0,21.89
22,0.0582638,39.730,0,22.03
23,0.0588417,43.239,0,21.86
24,0.0326328,28.736,0,21.85
25,0.0305357,13.908,0,21.81
26,0.05369,25.449,0,21.92
27,0.0406351,24.638,0,21.93
28,0.01756,14.315,0,21.86
29,0.0191364,8.211,0,21.86
30,0.0337048,21.556,0,21.97
31,0.0129337,13.896,0,21.97
32,0.0258732,7.706,0,21.96
33,0.0165348,5.958,0,21.98
34,0.0165367,9.137,0,22.00
35,0.0253105,14.926,0,22.06
36,0.0099926,12.294,0,21.98
37,0.00999165,2.343,0,21.95
38,0.00941086,5.018,0,21.98
39,0.0140572,6.210,0,21.99
40,0.0238914,9.576,0,22.15
41,0.0082655,14.097,0,22.06
42,0.0449514,20.968,0,22.13
43,0.0334873,16.428,0,22.17
44,0.0266085,18.410,0,22.13
45,0.0136518,11.664,0,22.09
46,0.00931358,12.189,0,22.13
47,0.0237446,19.898,0,22.12
48,0.00973415,10.306,0,22.08
49,0.0128107,2.835,0,22.13
50,0.016386,3.661,0,22.03
51,0,.261,0,21.99
52,0.00147057,.328,0,22.05
53,0.00213051,.924,0,22.00
54,0.0118704,3.694,0,22.05
55,0.00652122,2.762,0,22.05
56,0.00973892,3.018,0,22.14
57,0.00426102,5.729,0,22.08
58,0.00106525,.919,0,22.06
59,0.00213242,1.195,0,22.03
60,0.00147247,.300,0,22.11
61,0.00499725,2.309,0,22.06
62,0.0139952,6.034,0,22.09
63,0.0126772,8.740,0,22.19
64,0.00319576,5.283,0,22.06
65,0.00507545,.989,0,22.08
66,0.00360203,1.650,0,22.12
67,0.00501919,3.553,0,22.06
68,0.00941086,11.837,0,22.21
69,0.00319576,4.411,0,22.10
70,0,.325,0,22.08
71,0,.298,0,22.10
72,0.00720596,1.756,0,22.07
73,0.00400829,2.162,0,22.14
74,0.00938892,6.947,0,22.15
